ZIP,Year,earned_premium,earned_exposure,cat_fire_losses,noncat_fire_losses,CAT Cov A Smoke -  Incurred Losses,Non-CAT Cov A Smoke -  Incurred Losses,avg_fire_risk_score,avg_ppc,total_population,median_income,year_norm,year_sin,year_cos,premium_rolling_mean
95367,2020,3880036,5084.0,17443,460860,0,0,0.325,,25303.0,90633.0,2,1.2246467991473532e-16,-1.0,3095510.5
95367,2021,4191516,5104.0,0,466559,0,1304,0.4266666666666667,,25303.0,90633.0,3,-1.0,-1.8369701987210297e-16,3357019.0
95368,2018,1805329,2389.33,0,41758,0,0,0.18,3.7640000000000002,14457.0,91990.0,0,0.0,1.0,0.0
95368,2019,1931168,2444.45,0,182520,0,0,0.1416666666666667,4.068333333333333,14457.0,91990.0,1,1.0,6.123233995736766e-17,1805329.0
95368,2020,2320509,3006.0,0,609979,0,0,0.38166666666666665,,14457.0,91990.0,2,1.2246467991473532e-16,-1.0,1868248.5
95368,2021,2494937,2967.0,0,6306,5084,0,0.4066666666666667,,14457.0,91990.0,3,-1.0,-1.8369701987210297e-16,2019002.0
95369,2018,44610,57.029999999999994,0,0,0,0,0.612,4.736,802.0,86250.0,0,0.0,1.0,0.0
95369,2019,46941,56.53,0,0,0,0,0.53,5.1625,802.0,86250.0,1,1.0,6.123233995736766e-17,44610.0
95369,2020,113727,144.0,0,0,0,0,0.5666666666666667,,802.0,86250.0,2,1.2246467991473532e-16,-1.0,45775.5
95369,2021,136516,154.0,0,0,0,0,0.555,,802.0,86250.0,3,-1.0,-1.8369701987210297e-16,68426.0
95370,2018,4443117,3791.18,1121055,1148694,0,34442,2.2616666666666667,4.146666666666667,28373.0,72433.0,0,0.0,1.0,0.0
95370,2019,5677992,4578.45,0,721055,0,0,2.5316666666666667,4.003333333333333,28373.0,72433.0,1,1.0,6.123233995736766e-17,4443117.0
95370,2020,12487510,9760.0,0,1449366,0,0,2.236666666666667,,28373.0,72433.0,2,1.2246467991473532e-16,-1.0,5060554.5
95370,2021,14988546,10370.0,34049,2114362,0,5646,2.2383333333333333,,28373.0,72433.0,3,-1.0,-1.8369701987210297e-16,7536206.333333333
95372,2018,338666,330.59999999999997,0,0,0,0,2.508,3.838,1825.0,93346.0,0,0.0,1.0,0.0
95372,2019,416875,371.31,0,0,0,0,2.5140000000000002,3.864,1825.0,93346.0,1,1.0,6.123233995736766e-17,338666.0
95372,2020,803715,679.0,0,22224,0,0,2.11,,1825.0,93346.0,2,1.2246467991473532e-16,-1.0,377770.5
95372,2021,1005748,730.0,0,0,0,0,2.055,,1825.0,93346.0,3,-1.0,-1.8369701987210297e-16,519752.0
95374,2018,69332,101.71,0,0,0,0,0.238,5.172,1652.0,51593.0,0,0.0,1.0,0.0
95374,2019,79422,107.67999999999999,0,0,0,0,0.17333333333333334,5.5683333333333325,1652.0,51593.0,1,1.0,6.123233995736766e-17,69332.0
95374,2020,149723,192.0,0,2108,0,0,0.5583333333333332,,1652.0,51593.0,2,1.2246467991473532e-16,-1.0,74377.0
95374,2021,169003,201.0,0,96523,0,0,0.48500000000000004,,1652.0,51593.0,3,-1.0,-1.8369701987210297e-16,99492.33333333333
95375,2018,154176,110.22,120000,0,0,0,2.85,4.8475,65.0,89916.0,0,0.0,1.0,0.0
95375,2019,198988,140.1,0,0,0,0,2.268,4.4719999999999995,65.0,89916.0,1,1.0,6.123233995736766e-17,154176.0
95375,2020,553225,382.0,0,37721,0,0,2.2483333333333335,,65.0,89916.0,2,1.2246467991473532e-16,-1.0,176582.0
95375,2021,697167,413.0,242000,0,0,0,2.203333333333333,,65.0,89916.0,3,-1.0,-1.8369701987210297e-16,302129.6666666667
95376,2018,6161278,7875.159999999999,267959,738292,0,0,0.23166666666666666,2.4333333333333336,54853.0,103493.0,0,0.0,1.0,0.0
95376,2019,6684556,8176.69,299999,794774,0,138555,0.21,2.1816666666666666,54853.0,103493.0,1,1.0,6.123233995736766e-17,6161278.0
95376,2020,8296238,10228.0,197505,2094670,0,10254,0.31833333333333336,,54853.0,103493.0,2,1.2246467991473532e-16,-1.0,6422917.0
95376,2021,8970859,10249.0,23461,453107,26538,0,0.35333333333333333,,54853.0,103493.0,3,-1.0,-1.8369701987210297e-16,7047357.333333333
95377,2018,4478574,4817.3,0,282363,0,0,0.194,3.018,36182.0,155984.0,0,0.0,1.0,0.0
95377,2019,10036842,10324.199999999999,0,738050,0,0,0.20800000000000002,2.318,36182.0,155984.0,1,1.0,6.123233995736766e-17,4478574.0
95377,2020,6384875,6695.0,0,89999,0,8863,0.3133333333333333,,36182.0,155984.0,2,1.2246467991473532e-16,-1.0,7257708.0
95377,2021,7159080,7067.0,0,607444,547,16579,0.3516666666666666,,36182.0,155984.0,3,-1.0,-1.8369701987210297e-16,6966763.666666667
95379,2018,631330,599.64,363335,0,0,0,2.2640000000000002,4.378,3821.0,72113.0,0,0.0,1.0,0.0
95379,2019,760364,696.83,0,0,0,0,2.2809999999999997,4.256,3821.0,72113.0,1,1.0,6.123233995736766e-17,631330.0
95379,2020,1367679,1212.0,0,0,0,0,1.9383333333333332,,3821.0,72113.0,2,1.2246467991473532e-16,-1.0,695847.0
95379,2021,1702084,1294.0,0,0,0,0,1.9666666666666668,,3821.0,72113.0,3,-1.0,-1.8369701987210297e-16,919791.0
95380,2018,3295314,5179.96,0,728007,0,0,0.2525,2.3249999999999997,43731.0,68308.0,0,0.0,1.0,0.0
95380,2019,3540646,5488.77,0,328946,0,0,0.155,2.410833333333333,43731.0,68308.0,1,1.0,6.123233995736766e-17,3295314.0
95380,2020,4427450,7017.0,0,743953,6160,0,0.32666666666666666,,43731.0,68308.0,2,1.2246467991473532e-16,-1.0,3417980.0
95380,2021,4850237,7107.0,0,889082,0,0,0.35833333333333334,,43731.0,68308.0,3,-1.0,-1.8369701987210297e-16,3754470.0
95382,2018,4502348,6169.250000000001,0,992299,0,0,0.21750000000000003,2.216666666666667,39320.0,93592.0,0,0.0,1.0,0.0
95382,2019,4771367,6307.94,0,275928,0,0,0.1775,2.200833333333333,39320.0,93592.0,1,1.0,6.123233995736766e-17,4502348.0
95382,2020,5901011,8206.0,0,459451,0,0,0.31333333333333335,,39320.0,93592.0,2,1.2246467991473532e-16,-1.0,4636857.5
95382,2021,6483128,8314.0,0,2245,0,0,0.3466666666666667,,39320.0,93592.0,3,-1.0,-1.8369701987210297e-16,5058242.0
95383,2018,1563385,1329.78,0,2277,0,0,2.4183333333333334,3.3816666666666664,3663.0,85956.0,0,0.0,1.0,0.0
95383,2019,2054509,1630.6299999999999,0,479955,0,304200,2.6391666666666667,3.4,3663.0,85956.0,1,1.0,6.123233995736766e-17,1563385.0
95383,2020,4309480,3325.0,0,291677,0,0,2.7416666666666667,,3663.0,85956.0,2,1.2246467991473532e-16,-1.0,1808947.0
95383,2021,5291320,3519.0,0,0,0,215889,2.796666666666667,,3663.0,85956.0,3,-1.0,-1.8369701987210297e-16,2642458.0
95385,2018,19886,13.34,0,0,0,0,0.43,4.28,671.0,58333.0,0,0.0,1.0,0.0
95385,2019,18259,13.389999999999999,0,0,0,0,0.5225,3.575,671.0,58333.0,1,1.0,6.123233995736766e-17,19886.0
95385,2020,23611,24.0,0,30187,0,0,0.4183333333333333,,671.0,58333.0,2,1.2246467991473532e-16,-1.0,19072.5
95385,2021,26806,27.0,0,0,0,0,0.5366666666666667,,671.0,58333.0,3,-1.0,-1.8369701987210297e-16,20585.333333333332
95386,2018,926138,1306.48,0,318486,0,0,0.3283333333333333,4.8116666666666665,10410.0,71336.0,0,0.0,1.0,0.0
95386,2019,998315,1359.22,0,1245,0,0,0.188,4.994,10410.0,71336.0,1,1.0,6.123233995736766e-17,926138.0
95386,2020,1257063,1718.0,0,0,0,0,0.26499999999999996,,10410.0,71336.0,2,1.2246467991473532e-16,-1.0,962226.5
95386,2021,1375313,1743.0,0,8268,0,0,0.325,,10410.0,71336.0,3,-1.0,-1.8369701987210297e-16,1060505.3333333333
95387,2018,10456,13.739999999999998,0,0,0,0,0.3325,3.64,1187.0,55833.0,0,0.0,1.0,0.0
95387,2019,12498,16.15,0,0,0,0,0.075,4.4,1187.0,55833.0,1,1.0,6.123233995736766e-17,10456.0
95387,2020,21271,37.0,0,0,0,0,0.27499999999999997,,1187.0,55833.0,2,1.2246467991473532e-16,-1.0,11477.0
95387,2021,20934,36.0,0,0,4551,0,0.25,,1187.0,55833.0,3,-1.0,-1.8369701987210297e-16,14741.666666666666
95388,2018,849459,1420.26,0,107805,0,0,0.298,4.38,13005.0,60762.0,0,0.0,1.0,0.0
95388,2019,965484,1558.7,0,103773,0,0,0.21400000000000002,4.356,13005.0,60762.0,1,1.0,6.123233995736766e-17,849459.0
95388,2020,1216936,1975.0,0,63373,0,0,0.255,,13005.0,60762.0,2,1.2246467991473532e-16,-1.0,907471.5
95388,2021,1338034,1977.0,0,406275,0,0,0.27166666666666667,,13005.0,60762.0,3,-1.0,-1.8369701987210297e-16,1010626.3333333334
95389,2018,359863,304.01,26805,0,0,0,1.6079999999999999,4.856,2067.0,44962.0,0,0.0,1.0,0.0
95389,2019,431293,329.4,0,0,0,0,1.8666666666666665,5.051666666666667,2067.0,44962.0,1,1.0,6.123233995736766e-17,359863.0
95389,2020,1438254,642.0,0,0,0,0,2.7133333333333334,,2067.0,44962.0,2,1.2246467991473532e-16,-1.0,395578.0
95389,2021,1242132,403.0,0,0,0,0,2.765,,2067.0,44962.0,3,-1.0,-1.8369701987210297e-16,743136.6666666666
95391,2018,2502770,2949.1499999999996,0,62711,0,0,0.124,2.63,25193.0,171510.0,0,0.0,1.0,0.0
95391,2019,3002809,3412.29,0,11548,0,0,0.182,2.607,25193.0,171510.0,1,1.0,6.123233995736766e-17,2502770.0
95391,2020,4198579,4935.0,5158,31066,0,0,0.3383333333333334,,25193.0,171510.0,2,1.2246467991473532e-16,-1.0,2752789.5
95391,2021,4725897,5231.0,0,939116,0,9419,0.32666666666666666,,25193.0,171510.0,3,-1.0,-1.8369701987210297e-16,3234719.3333333335
95401,2018,3678970,5414.87,297636,50979,0,0,0.24083333333333332,1.9275,36842.0,93513.0,0,0.0,1.0,0.0
95401,2019,4133294,5629.39,222312,643161,131346,2231,0.2325,1.8258333333333334,36842.0,93513.0,1,1.0,6.123233995736766e-17,3678970.0
95401,2020,6090187,8394.0,133951,332971,226694,13242,0.32833333333333337,,36842.0,93513.0,2,1.2246467991473532e-16,-1.0,3906132.0
95401,2021,6869569,8703.0,0,704636,0,0,0.38166666666666665,,36842.0,93513.0,3,-1.0,-1.8369701987210297e-16,4634150.333333333
95402,2018,15296,1.17,0,0,0,0,1.5,2.5,16404.5,89916.0,0,0.0,1.0,0.0
95402,2019,13733,2.0,0,0,0,0,3.0,4.5,16404.5,89916.0,1,1.0,6.123233995736766e-17,15296.0
95402,2020,11514,2.0,0,0,0,0,0.5,,16404.5,89916.0,2,1.2246467991473532e-16,-1.0,14514.5
95402,2021,0,0.0,0,0,0,0,0.0,,16404.5,89916.0,3,-1.0,-1.8369701987210297e-16,13514.333333333334
95403,2018,4494051,6272.45,0,118508,0,0,0.44916666666666666,1.7691666666666663,45570.0,94480.0,0,0.0,1.0,0.0
95403,2019,5227870,6622.37,5254768,1314133,547606,84789,0.7133333333333334,1.5533333333333335,45570.0,94480.0,1,1.0,6.123233995736766e-17,4494051.0
95403,2020,7716316,10249.0,697767,1416246,436218,0,0.5866666666666666,,45570.0,94480.0,2,1.2246467991473532e-16,-1.0,4860960.5
95403,2021,9190288,10802.0,0,546611,0,0,0.68,,45570.0,94480.0,3,-1.0,-1.8369701987210297e-16,5812745.666666667
95404,2018,6382437,6991.3099999999995,4228,1147998,0,15909,1.285,2.0900000000000003,37317.0,102802.0,0,0.0,1.0,0.0
95404,2019,7207066,7121.29,522186,12396,55052,0,1.0625,2.1483333333333334,37317.0,102802.0,1,1.0,6.123233995736766e-17,6382437.0
95404,2020,21137964,19612.0,113797204,552534,1709812,45176,1.1016666666666668,,37317.0,102802.0,2,1.2246467991473532e-16,-1.0,6794751.5
95404,2021,24856504,20006.0,125790,1076642,0,9310,1.1500000000000001,,37317.0,102802.0,3,-1.0,-1.8369701987210297e-16,11575822.333333334
95405,2018,3223710,4132.68,0,14400,35236,10800,0.78,1.332,22811.0,117931.0,0,0.0,1.0,0.0
95405,2019,3552862,4222.86,45527,203788,1876,21894,0.857,1.199,22811.0,117931.0,1,1.0,6.123233995736766e-17,3223710.0
95405,2020,4911988,5770.0,267439,469272,233602,0,0.8016666666666667,,22811.0,117931.0,2,1.2246467991473532e-16,-1.0,3388286.0
95405,2021,5599331,5872.0,0,733397,0,0,0.8333333333333334,,22811.0,117931.0,3,-1.0,-1.8369701987210297e-16,3896186.6666666665
95407,2018,3268296,4528.37,0,432507,0,0,0.24166666666666667,1.9541666666666666,42135.0,82807.0,0,0.0,1.0,0.0
95407,2019,3649147,4780.27,27582,209673,51892,18593,0.5091666666666667,2.1033333333333335,42135.0,82807.0,1,1.0,6.123233995736766e-17,3268296.0
95407,2020,4990114,6944.0,244634,128410,253965,109145,0.36999999999999994,,42135.0,82807.0,2,1.2246467991473532e-16,-1.0,3458721.5
95407,2021,5636668,7164.0,0,173456,0,0,0.4083333333333334,,42135.0,82807.0,3,-1.0,-1.8369701987210297e-16,3969185.6666666665
95409,2018,4314587,5251.67,9065,93093,0,53110,0.75,1.6808333333333334,25960.0,105736.0,0,0.0,1.0,0.0
95409,2019,4886073,5403.01,412197,1106209,41992,57755,0.7733333333333333,1.469166666666667,25960.0,105736.0,1,1.0,6.123233995736766e-17,4314587.0
95409,2020,8861641,9103.0,144254664,4686028,8222332,199306,0.9433333333333334,,25960.0,105736.0,2,1.2246467991473532e-16,-1.0,4600330.0
95409,2021,8989962,8554.0,0,1315065,0,45562,0.9700000000000001,,25960.0,105736.0,3,-1.0,-1.8369701987210297e-16,6020767.0
95410,2018,235662,202.39,0,0,0,0,2.0775,6.5649999999999995,642.0,39628.0,0,0.0,1.0,0.0
95410,2019,277113,218.64,0,0,0,0,2.226,6.928,642.0,39628.0,1,1.0,6.123233995736766e-17,235662.0
95410,2020,481530,362.0,0,562649,0,0,1.8099999999999998,,642.0,39628.0,2,1.2246467991473532e-16,-1.0,256387.5
95410,2021,592694,390.0,0,0,0,0,1.835,,642.0,39628.0,3,-1.0,-1.8369701987210297e-16,331435.0
95412,2018,62482,47.73,0,0,0,0,1.8766666666666667,8.923333333333334,227.0,89916.0,0,0.0,1.0,0.0
95412,2019,71399,49.65,0,0,0,0,1.875,9.1125,227.0,89916.0,1,1.0,6.123233995736766e-17,62482.0
95412,2020,119690,82.0,0,0,0,0,1.6316666666666666,,227.0,89916.0,2,1.2246467991473532e-16,-1.0,66940.5
95412,2021,149877,85.0,0,0,0,0,1.9116666666666668,,227.0,89916.0,3,-1.0,-1.8369701987210297e-16,84523.66666666667
95415,2018,178225,152.98,0,0,0,0,1.176,5.954,1296.0,54423.0,0,0.0,1.0,0.0
95415,2019,216831,177.54,0,0,0,0,1.525,5.978,1296.0,54423.0,1,1.0,6.123233995736766e-17,178225.0
95415,2020,378459,293.0,0,0,0,0,1.385,,1296.0,54423.0,2,1.2246467991473532e-16,-1.0,197528.0
95415,2021,488149,326.0,0,0,0,0,1.365,,1296.0,54423.0,3,-1.0,-1.8369701987210297e-16,257838.33333333334
95416,2018,3630,6.33,0,0,0,0,0.3333333333333333,3.2866666666666666,16404.5,89916.0,0,0.0,1.0,0.0
95416,2019,6419,8.49,0,0,0,0,0.635,2.3049999999999997,16404.5,89916.0,1,1.0,6.123233995736766e-17,3630.0
95416,2020,11860,17.0,0,0,0,0,0.18999999999999997,,16404.5,89916.0,2,1.2246467991473532e-16,-1.0,5024.5
95416,2021,7966,14.0,0,0,0,0,0.48166666666666663,,16404.5,89916.0,3,-1.0,-1.8369701987210297e-16,7303.0
95417,2018,33692,24.75,0,0,0,0,1.2175,7.1825,208.0,89916.0,0,0.0,1.0,0.0
95417,2019,44889,31.16,0,0,0,0,1.44,7.0625,208.0,89916.0,1,1.0,6.123233995736766e-17,33692.0
95417,2020,75269,53.0,0,687701,0,0,1.3283333333333334,,208.0,89916.0,2,1.2246467991473532e-16,-1.0,39290.5
95417,2021,84500,54.0,0,0,0,0,1.3,,208.0,89916.0,3,-1.0,-1.8369701987210297e-16,51283.333333333336
95418,2018,4456,4.21,0,0,0,0,1.175,3.325,16404.5,89916.0,0,0.0,1.0,0.0
95418,2019,3193,3.2700000000000005,0,0,0,0,1.085,3.525,16404.5,89916.0,1,1.0,6.123233995736766e-17,4456.0
95418,2020,2157,4.0,0,0,0,0,0.5866666666666667,,16404.5,89916.0,2,1.2246467991473532e-16,-1.0,3824.5
95418,2021,2064,4.0,0,0,0,0,0.4183333333333333,,16404.5,89916.0,3,-1.0,-1.8369701987210297e-16,3268.6666666666665
95419,2018,96052,108.42,0,0,0,0,1.89,3.0775,160.0,89609.0,0,0.0,1.0,0.0
95419,2019,129678,138.87,0,0,0,0,1.97,3.01,160.0,89609.0,1,1.0,6.123233995736766e-17,96052.0
95419,2020,204280,210.0,0,0,0,0,1.6533333333333333,,160.0,89609.0,2,1.2246467991473532e-16,-1.0,112865.0
95419,2021,250788,227.0,0,0,0,0,1.6266666666666667,,160.0,89609.0,3,-1.0,-1.8369701987210297e-16,143336.66666666666
95420,2018,93797,69.2,0,0,0,0,2.38,6.865,349.0,89916.0,0,0.0,1.0,0.0
95420,2019,109004,69.46,0,0,0,0,2.31,6.1899999999999995,349.0,89916.0,1,1.0,6.123233995736766e-17,93797.0
95420,2020,191493,119.0,0,0,0,0,1.795,,349.0,89916.0,2,1.2246467991473532e-16,-1.0,101400.5
95420,2021,212829,117.0,0,0,0,0,1.84,,349.0,89916.0,3,-1.0,-1.8369701987210297e-16,131431.33333333334
95421,2018,429603,405.26,0,9956,0,0,2.032,7.434,1453.0,76905.0,0,0.0,1.0,0.0
95421,2019,504149,443.45000000000005,0,16319,0,0,2.156,7.678,1453.0,76905.0,1,1.0,6.123233995736766e-17,429603.0
95421,2020,881096,710.0,12049,270000,0,0,1.7666666666666666,,1453.0,76905.0,2,1.2246467991473532e-16,-1.0,466876.0
95421,2021,1094947,741.0,0,0,0,0,1.8366666666666667,,1453.0,76905.0,3,-1.0,-1.8369701987210297e-16,604949.3333333334
95422,2018,1566928,2069.21,25543,632331,24395,0,1.4769999999999999,4.461,17101.0,42080.0,0,0.0,1.0,0.0
95422,2019,1719976,2205.23,0,619005,0,0,1.4129999999999998,3.9,17101.0,42080.0,1,1.0,6.123233995736766e-17,1566928.0
95422,2020,3437867,4203.0,0,514888,7374,0,1.08,,17101.0,42080.0,2,1.2246467991473532e-16,-1.0,1643452.0
95422,2021,3889045,4301.0,941057,1404715,2407,0,1.1083333333333334,,17101.0,42080.0,3,-1.0,-1.8369701987210297e-16,2241590.3333333335
95423,2018,1527342,1861.28,3244806,2665982,61700,10648,0.9039999999999999,4.054,3432.0,43170.0,0,0.0,1.0,0.0
95423,2019,839450,957.6200000000001,0,0,5400,0,1.172,4.093,3432.0,43170.0,1,1.0,6.123233995736766e-17,1527342.0
95423,2020,6574196,7044.0,54236,2101700,0,0,0.9733333333333333,,3432.0,43170.0,2,1.2246467991473532e-16,-1.0,1183396.0
95423,2021,3759912,3596.0,0,3993078,0,0,1.0183333333333333,,3432.0,43170.0,3,-1.0,-1.8369701987210297e-16,2980329.3333333335
95424,2018,55185,54.839999999999996,0,0,0,0,1.026,3.976,16404.5,89916.0,0,0.0,1.0,0.0
95424,2019,60653,56.56,0,0,0,0,1.08,4.3566666666666665,16404.5,89916.0,1,1.0,6.123233995736766e-17,55185.0
95424,2020,123106,113.0,0,0,0,0,0.7483333333333334,,16404.5,89916.0,2,1.2246467991473532e-16,-1.0,57919.0
95424,2021,129670,107.0,0,0,0,0,0.8300000000000001,,16404.5,89916.0,3,-1.0,-1.8369701987210297e-16,79648.0
95425,2018,1560627,1828.52,0,454536,0,0,1.3408333333333333,3.39,11410.0,107281.0,0,0.0,1.0,0.0
95425,2019,1807354,1941.8200000000002,25024,1500,14782,0,1.3908333333333334,3.39,11410.0,107281.0,1,1.0,6.123233995736766e-17,1560627.0
95425,2020,2944569,2845.0,32674,6280,0,0,1.3533333333333335,,11410.0,107281.0,2,1.2246467991473532e-16,-1.0,1683990.5
95425,2021,10826961,8916.0,0,657186,0,0,1.4183333333333334,,11410.0,107281.0,3,-1.0,-1.8369701987210297e-16,2104183.3333333335
95426,2018,482549,427.91999999999996,0,0,0,0,2.08,4.0840000000000005,1265.0,91368.0,0,0.0,1.0,0.0
95426,2019,575219,459.09,0,203004,0,0,2.157,3.9979999999999998,1265.0,91368.0,1,1.0,6.123233995736766e-17,482549.0
95426,2020,974912,732.0,0,0,0,0,1.8849999999999998,,1265.0,91368.0,2,1.2246467991473532e-16,-1.0,528884.0
95426,2021,1122536,745.0,0,0,0,0,1.9799999999999998,,1265.0,91368.0,3,-1.0,-1.8369701987210297e-16,677560.0
95427,2018,91621,73.47,0,188429,0,0,1.8425,7.285,609.0,54970.0,0,0.0,1.0,0.0
95427,2019,126307,82.98,0,0,0,0,1.9725000000000001,6.78,609.0,54970.0,1,1.0,6.123233995736766e-17,91621.0
95427,2020,228548,143.0,0,0,0,0,1.8,,609.0,54970.0,2,1.2246467991473532e-16,-1.0,108964.0
95427,2021,279430,148.0,0,0,0,0,1.8416666666666668,,609.0,54970.0,3,-1.0,-1.8369701987210297e-16,148825.33333333334
95428,2018,217700,185.35,512726,386494,0,0,0.89,8.1225,2667.0,44286.0,0,0.0,1.0,0.0
95428,2019,255924,195.56,0,0,0,0,0.8440000000000001,8.068000000000001,2667.0,44286.0,1,1.0,6.123233995736766e-17,217700.0
95428,2020,927626,710.0,213056,454520,0,0,1.0533333333333335,,2667.0,44286.0,2,1.2246467991473532e-16,-1.0,236812.0
95428,2021,555783,376.0,0,0,0,0,1.055,,2667.0,44286.0,3,-1.0,-1.8369701987210297e-16,467083.3333333333
95429,2018,31123,18.36,0,0,0,0,2.986666666666667,7.663333333333334,108.0,89916.0,0,0.0,1.0,0.0
95429,2019,41175,21.98,0,0,0,0,2.816,7.303999999999999,108.0,89916.0,1,1.0,6.123233995736766e-17,31123.0
95429,2020,66650,32.0,0,0,0,0,2.4433333333333334,,108.0,89916.0,2,1.2246467991473532e-16,-1.0,36149.0
95429,2021,87797,39.0,0,0,0,0,2.316666666666667,,108.0,89916.0,3,-1.0,-1.8369701987210297e-16,46316.0
95430,2018,42678,37.05,0,0,0,0,2.025,5.66,0.0,89916.0,0,0.0,1.0,0.0
95430,2019,51860,41.92,0,0,0,0,1.9325,5.5600000000000005,0.0,89916.0,1,1.0,6.123233995736766e-17,42678.0
95430,2020,80549,67.0,0,0,0,0,1.7566666666666668,,0.0,89916.0,2,1.2246467991473532e-16,-1.0,47269.0
95430,2021,87241,65.0,0,0,0,0,1.7866666666666668,,0.0,89916.0,3,-1.0,-1.8369701987210297e-16,58362.333333333336
95432,2018,122840,77.52000000000001,336000,0,0,0,2.2325,7.835,771.0,89916.0,0,0.0,1.0,0.0
95432,2019,123700,76.04,0,0,0,0,2.1825,7.452500000000001,771.0,89916.0,1,1.0,6.123233995736766e-17,122840.0
95432,2020,194004,130.0,0,0,0,0,1.755,,771.0,89916.0,2,1.2246467991473532e-16,-1.0,123270.0
95432,2021,270197,142.0,0,0,0,0,1.7066666666666668,,771.0,89916.0,3,-1.0,-1.8369701987210297e-16,146848.0
95433,2018,8485,10.89,0,0,0,0,0.2866666666666667,1.2633333333333334,16404.5,89916.0,0,0.0,1.0,0.0
95433,2019,9466,12.0,0,0,0,0,0.16666666666666666,1.32,16404.5,89916.0,1,1.0,6.123233995736766e-17,8485.0
95433,2020,19462,26.0,0,0,0,0,0.5116666666666667,,16404.5,89916.0,2,1.2246467991473532e-16,-1.0,8975.5
95433,2021,16272,22.0,0,0,0,0,0.5433333333333333,,16404.5,89916.0,3,-1.0,-1.8369701987210297e-16,12471.0
95435,2018,11863,12.37,0,0,0,0,1.855,4.48,340.0,89916.0,0,0.0,1.0,0.0
95435,2019,15766,15.47,0,0,0,0,1.5533333333333335,4.22,340.0,89916.0,1,1.0,6.123233995736766e-17,11863.0
95435,2020,32679,29.0,0,0,0,0,1.2033333333333334,,340.0,89916.0,2,1.2246467991473532e-16,-1.0,13814.5
95435,2021,37086,28.0,0,0,0,0,1.2066666666666668,,340.0,89916.0,3,-1.0,-1.8369701987210297e-16,20102.666666666668
95436,2018,1033831,1216.05,0,186805,0,0,2.018,2.962,5999.0,96023.0,0,0.0,1.0,0.0
95436,2019,1215397,1330.97,807,274531,37247,0,1.7016666666666664,2.966666666666667,5999.0,96023.0,1,1.0,6.123233995736766e-17,1033831.0
95436,2020,1849980,1864.0,92027,13730,156711,0,1.53,,5999.0,96023.0,2,1.2246467991473532e-16,-1.0,1124614.0
95436,2021,2210795,1945.0,0,257494,0,0,1.6016666666666666,,5999.0,96023.0,3,-1.0,-1.8369701987210297e-16,1366402.6666666667
95437,2018,2110907,2535.73,727798,626477,0,0,1.1033333333333333,4.185,15106.0,55061.0,0,0.0,1.0,0.0
95437,2019,2381831,2602.62,0,292860,0,100000,1.095,4.1691666666666665,15106.0,55061.0,1,1.0,6.123233995736766e-17,2110907.0
95437,2020,3907269,4317.0,0,116078,0,1502,1.22,,15106.0,55061.0,2,1.2246467991473532e-16,-1.0,2246369.0
95437,2021,4425997,4463.0,0,13210,0,0,1.2333333333333334,,15106.0,55061.0,3,-1.0,-1.8369701987210297e-16,2800002.3333333335
95439,2018,83029,88.93,0,0,0,0,0.265,3.4225,708.0,165216.0,0,0.0,1.0,0.0
95439,2019,99057,95.48,14721,0,0,0,0.185,3.67,708.0,165216.0,1,1.0,6.123233995736766e-17,83029.0
95439,2020,142464,151.0,0,0,0,0,0.3666666666666667,,708.0,165216.0,2,1.2246467991473532e-16,-1.0,91043.0
95439,2021,165601,159.0,0,0,0,0,0.395,,708.0,165216.0,3,-1.0,-1.8369701987210297e-16,108183.33333333333
95441,2018,271299,193.46,0,0,0,0,1.4533333333333334,4.916666666666667,1842.0,128375.0,0,0.0,1.0,0.0
95441,2019,372266,220.22000000000003,5890820,3244,30467,0,1.4483333333333333,4.828333333333333,1842.0,128375.0,1,1.0,6.123233995736766e-17,271299.0
95441,2020,617458,398.0,0,415470,0,0,1.2833333333333334,,1842.0,128375.0,2,1.2246467991473532e-16,-1.0,321782.5
95441,2021,898243,440.0,0,0,0,0,1.3416666666666668,,1842.0,128375.0,3,-1.0,-1.8369701987210297e-16,420341.0
95442,2018,869792,621.82,0,0,0,0,1.75,4.0920000000000005,2986.0,131696.0,0,0.0,1.0,0.0
95442,2019,1022781,651.88,0,0,0,0,1.4016666666666666,3.25,2986.0,131696.0,1,1.0,6.123233995736766e-17,869792.0
95442,2020,1651803,962.0,2961,122547,78396,0,1.5316666666666665,,2986.0,131696.0,2,1.2246467991473532e-16,-1.0,946286.5
95442,2021,2046701,1013.0,0,421660,0,0,1.75,,2986.0,131696.0,3,-1.0,-1.8369701987210297e-16,1181458.6666666667
95443,2018,75976,59.83,534,0,0,0,2.2,3.864,70.0,89916.0,0,0.0,1.0,0.0
95443,2019,86836,62.0,0,0,0,0,2.0740000000000003,3.886,70.0,89916.0,1,1.0,6.123233995736766e-17,75976.0
95443,2020,116916,105.0,0,0,0,0,1.3816666666666666,,70.0,89916.0,2,1.2246467991473532e-16,-1.0,81406.0
95443,2021,141337,111.0,0,0,0,0,1.5,,70.0,89916.0,3,-1.0,-1.8369701987210297e-16,93242.66666666667
95444,2018,83674,117.7,0,0,0,0,0.304,4.954,748.0,210650.0,0,0.0,1.0,0.0
95444,2019,96745,126.45000000000002,0,0,0,0,0.475,5.012,748.0,210650.0,1,1.0,6.123233995736766e-17,83674.0
